,Unnamed: 0,Unnamed: 0.1,time,oil_well,ZIT_1244002,PIT_1244007,PIT_1244008,SDY_1210002
322,322,322,2022-11-21 23:28:44.644425,well injection C,8.625,29034.330078125,29137.380859375,False
323,323,323,2022-11-21 23:28:44.644425,well injection D,,32984.578125,32933.05859375,
324,324,324,2022-11-21 23:28:50.096402,well injection D,21.03125,,,
325,325,325,2022-11-21 23:28:50.614446,well injection C,8.631250381469727,29017.16015625,29115.91015625,False
326,326,326,2022-11-21 23:28:50.614446,well injection D,,32945.94140625,32894.41015625,
327,327,327,2022-11-21 23:28:56.293649,well injection D,21.03125,,,
328,328,328,2022-11-21 23:28:56.431570,well injection C,8.625,28999.98046875,29103.029296875,False
329,329,329,2022-11-21 23:28:56.431570,well injection D,,32924.46875,32872.94921875,
330,330,330,2022-11-21 23:29:02.014626,well injection D,21.03125,,,
331,331,331,2022-11-21 23:29:02.567719,well injection C,8.625,29012.859375,29120.2109375,False
332,332,332,2022-11-21 23:29:02.567719,well injection D,,32924.46875,32872.94921875,
333,333,333,2022-11-21 23:29:08.092726,well injection D,21.03125,,,
334,334,334,2022-11-21 23:29:08.212260,well injection C,8.625,29025.75,29124.5,False
335,335,335,2022-11-21 23:29:08.212260,well injection D,,32933.05859375,32881.53125,
336,336,336,2022-11-21 23:29:13.803227,well injection D,21.03125,,,
337,337,337,2022-11-21 23:29:14.065823,well injection C,8.625,29012.859375,29111.619140625,False
338,338,338,2022-11-21 23:29:14.065823,well injection D,,32958.8203125,32907.30078125,
339,339,339,2022-11-21 23:29:19.753763,well injection D,21.03125,,,
340,340,340,2022-11-21 23:29:20.151565,well injection C,8.625,28995.689453125,29094.44921875,False
341,341,341,2022-11-21 23:29:20.151565,well injection D,,32945.94140625,32894.41015625,
342,342,342,2022-11-21 23:29:25.844102,well injection D,21.03125,,,
343,343,343,2022-11-21 23:29:26.159791,well injection C,8.625,29004.279296875,29107.330078125,False
344,344,344,2022-11-21 23:29:26.159791,well injection D,,32928.76171875,32872.94921875,
345,345,345,2022-11-21 23:29:32.033888,well injection D,21.03125,,,
346,346,346,2022-11-21 23:29:32.450776,well injection C,8.625,29012.859375,29115.91015625,False
347,347,347,2022-11-21 23:29:32.450776,well injection D,,32915.87890625,32864.359375,
348,348,348,2022-11-21 23:29:38.003552,well injection D,21.03125,,,
349,349,349,2022-11-21 23:29:38.410723,well injection C,8.625,29017.16015625,29115.91015625,False
350,350,350,2022-11-21 23:29:38.410723,well injection D,,32915.87890625,32860.05859375,
351,351,351,2022-11-21 23:29:43.998840,well injection D,21.03125,,,
352,352,352,2022-11-21 23:29:44.407168,well injection C,8.625,28995.689453125,29098.740234375,False
353,353,353,2022-11-21 23:29:44.407168,well injection D,,32924.46875,32868.6484375,
354,354,354,2022-11-21 23:29:50.059928,well injection D,21.03125,,,
355,355,355,2022-11-21 23:29:50.364812,well injection C,8.625,29012.859375,29115.91015625,False
356,356,356,2022-11-21 23:29:50.364812,well injection D,,32945.94140625,32894.41015625,
357,357,357,2022-11-21 23:29:56.022270,well injection D,21.02499961853028,,,
358,358,358,2022-11-21 23:29:56.355324,well injection C,8.625,28995.689453125,29094.44921875,False
359,359,359,2022-11-21 23:29:56.355324,well injection D,,32907.30078125,32851.48046875,
360,360,360,2022-11-21 23:30:01.987247,well injection D,21.03125,,,
361,361,361,2022-11-21 23:30:02.315163,well injection C,8.625,29008.5703125,29115.91015625,False
362,362,362,2022-11-21 23:30:02.315163,well injection D,,32894.41015625,32847.1796875,
363,363,363,2022-11-21 23:30:08.072778,well injection D,21.03125,,,
364,364,364,2022-11-21 23:30:08.617569,well injection C,8.625,28991.400390625,29094.44921875,False
365,365,365,2022-11-21 23:30:08.617569,well injection D,,32881.53125,32830.01171875,
366,366,366,2022-11-21 23:30:14.402392,well injection D,21.03125,,,
367,367,367,2022-11-21 23:30:14.929821,well injection C,8.625,29008.5703125,29111.619140625,False
368,368,368,2022-11-21 23:30:14.929821,well injection D,,32881.53125,32830.01171875,
369,369,369,2022-11-21 23:30:20.597443,well injection D,21.02499961853028,,,
370,370,370,2022-11-21 23:30:20.736365,well injection C,8.625,29008.5703125,29111.619140625,False
371,371,371,2022-11-21 23:30:20.736365,well injection D,,32872.94921875,32821.421875,
372,372,372,2022-11-21 23:30:26.438423,well injection D,21.02499961853028,,,
373,373,373,2022-11-21 23:30:26.879075,well injection C,8.631250381469727,28991.400390625,29094.44921875,False
374,374,374,2022-11-21 23:30:26.879075,well injection D,,32860.05859375,32808.5390625,
375,375,375,2022-11-21 23:30:32.662682,well injection D,21.03125,,,
376,376,376,2022-11-21 23:30:33.184012,well injection C,8.625,28991.400390625,29094.44921875,False
377,377,377,2022-11-21 23:30:33.184012,well injection D,,32851.48046875,32804.25,
378,378,378,2022-11-21 23:30:38.598484,well injection D,21.03125,,,
379,379,379,2022-11-21 23:30:39.163965,well injection C,8.625,28987.099609375,29085.859375,False
380,380,380,2022-11-21 23:30:39.163965,well injection D,,32847.1796875,32791.359375,
381,381,381,2022-11-21 23:30:44.818371,well injection D,21.03125,,,
382,382,382,2022-11-21 23:30:45.297205,well injection C,8.625,28982.810546875,29085.859375,False
383,383,383,2022-11-21 23:30:45.297205,well injection D,,32838.6015625,32782.78125,
384,384,384,2022-11-21 23:30:50.773467,well injection D,21.02499961853028,,,
385,385,385,2022-11-21 23:30:51.110790,well injection C,8.625,28982.810546875,29081.560546875,False
386,386,386,2022-11-21 23:30:51.110790,well injection D,,32834.30078125,32778.48046875,
387,387,387,2022-11-21 23:30:56.809299,well injection D,21.03125,,,
388,388,388,2022-11-21 23:30:57.116422,well injection C,8.631250381469727,28987.099609375,29090.150390625,False
389,389,389,2022-11-21 23:30:57.116422,well injection D,,32830.01171875,32778.48046875,
390,390,390,2022-11-21 23:31:02.663541,well injection D,21.03125,,,
391,391,391,2022-11-21 23:31:03.086871,well injection C,8.631250381469727,28987.099609375,29085.859375,False
392,392,392,2022-11-21 23:31:03.086871,well injection D,,32825.7109375,32774.19140625,
393,393,393,2022-11-21 23:31:08.742979,well injection D,21.03125,,,
394,394,394,2022-11-21 23:31:09.220511,well injection C,8.631250381469727,28974.220703125,29072.98046875,False
395,395,395,2022-11-21 23:31:09.220511,well injection D,,32812.828125,32761.310546875,
396,396,396,2022-11-21 23:31:14.954351,well injection D,21.03125,,,
397,397,397,2022-11-21 23:31:15.360373,well injection C,8.625,28969.9296875,29072.98046875,False
398,398,398,2022-11-21 23:31:15.360373,well injection D,,32808.5390625,32752.720703125,
399,399,399,2022-11-21 23:31:20.783460,well injection D,21.03125,,,
400,400,400,2022-11-21 23:31:21.185351,well injection C,8.625,28978.509765625,29077.26953125,False
401,401,401,2022-11-21 23:31:21.185351,well injection D,,32808.5390625,32757.009765625,
402,402,402,2022-11-21 23:31:26.607153,well injection D,21.03125,,,
403,403,403,2022-11-21 23:31:27.001826,well injection C,8.625,28974.220703125,29072.98046875,False
404,404,404,2022-11-21 23:31:27.001826,well injection D,,32799.94921875,32752.720703125,
405,405,405,2022-11-21 23:31:32.570793,well injection D,21.03125,,,
406,406,406,2022-11-21 23:31:32.958270,well injection C,8.625,28974.220703125,29072.98046875,False
407,407,407,2022-11-21 23:31:32.958270,well injection D,,32795.66015625,32739.83984375,
408,408,408,2022-11-21 23:31:38.396658,well injection D,21.03125,,,
409,409,409,2022-11-21 23:31:38.780108,well injection C,8.625,28957.05078125,29055.80078125,False
410,410,410,2022-11-21 23:31:38.780108,well injection D,,32774.19140625,32718.369140625,
411,411,411,2022-11-21 23:31:44.485501,well injection D,21.03125,,,
412,412,412,2022-11-21 23:31:44.740439,well injection C,8.631250381469727,28974.220703125,29077.26953125,False
413,413,413,2022-11-21 23:31:44.740439,well injection D,,32787.0703125,32731.25,
414,414,414,2022-11-21 23:31:50.336856,well injection D,21.02499961853028,,,
415,415,415,2022-11-21 23:31:50.878307,well injection C,8.625,28952.75,29051.509765625,False
416,416,416,2022-11-21 23:31:50.878307,well injection D,,32778.48046875,32722.66015625,
417,417,417,2022-11-21 23:31:56.388085,well injection D,21.03125,,,
418,418,418,2022-11-21 23:31:56.671688,well injection C,8.625,28961.33984375,29064.390625,False
419,419,419,2022-11-21 23:31:56.671688,well injection D,,32769.8984375,32714.080078125,
420,420,420,2022-11-21 23:32:02.241149,well injection D,21.03125,,,
421,421,421,2022-11-21 23:32:02.805643,well injection C,8.631250381469727,28969.9296875,29072.98046875,False
422,422,422,2022-11-21 23:32:02.805643,well injection D,,32765.599609375,32709.779296875,
423,423,423,2022-11-21 23:32:08.570578,well injection D,21.02499961853028,,,
424,424,424,2022-11-21 23:32:09.111499,well injection C,8.631250381469727,28974.220703125,29077.26953125,False
425,425,425,2022-11-21 23:32:09.111499,well injection D,,32774.19140625,32722.66015625,
426,426,426,2022-11-21 23:32:14.524830,well injection D,21.03125,,,
427,427,427,2022-11-21 23:32:14.928238,well injection C,8.625,28965.630859375,29064.390625,False
428,428,428,2022-11-21 23:32:14.928238,well injection D,,32769.8984375,32714.080078125,
429,429,429,2022-11-21 23:32:20.732958,well injection D,21.03125,,,
430,430,430,2022-11-21 23:32:21.229939,well injection C,8.625,28978.509765625,29072.98046875,False
431,431,431,2022-11-21 23:32:21.229939,well injection D,,32769.8984375,32718.369140625,
432,432,432,2022-11-21 23:32:26.807481,well injection D,21.02499961853028,,,
433,433,433,2022-11-21 23:32:27.364115,well injection C,8.625,28952.75,29051.509765625,False
434,434,434,2022-11-21 23:32:27.364115,well injection D,,32731.25,32679.73046875,
435,435,435,2022-11-21 23:32:33.138943,well injection D,21.03125,,,
436,436,436,2022-11-21 23:32:33.343389,well injection C,8.625,28957.05078125,29060.099609375,False
437,437,437,2022-11-21 23:32:33.343389,well injection D,,32744.130859375,32692.609375,
438,438,438,2022-11-21 23:32:38.863798,well injection D,21.03125,,,
439,439,439,2022-11-21 23:32:38.992550,well injection C,8.625,28957.05078125,29055.80078125,False
440,440,440,2022-11-21 23:32:38.992550,well injection D,,32744.130859375,32692.609375,
441,441,441,2022-11-21 23:32:44.815772,well injection D,21.03125,,,
442,442,442,2022-11-21 23:32:45.125676,well injection C,8.625,28957.05078125,29060.099609375,False
443,443,443,2022-11-21 23:32:45.125676,well injection D,,32735.55078125,32684.01953125,
444,444,444,2022-11-21 23:32:50.888715,well injection D,21.03125,,,
445,445,445,2022-11-21 23:32:51.426229,well injection C,8.625,28952.75,29055.80078125,False
446,446,446,2022-11-21 23:32:51.426229,well injection D,,32731.25,32675.4296875,
447,447,447,2022-11-21 23:32:57.095971,well injection D,21.03125,,,
448,448,448,2022-11-21 23:32:57.418327,well injection C,8.625,28952.75,29051.509765625,False
449,449,449,2022-11-21 23:32:57.418327,well injection D,,32735.55078125,32679.73046875,
450,450,450,2022-11-21 23:33:03.049480,well injection D,21.03125,,,
451,451,451,2022-11-21 23:33:03.545266,well injection C,8.625,28952.75,29051.509765625,False
452,452,452,2022-11-21 23:33:03.545266,well injection D,,32709.779296875,32653.9609375,
453,453,453,2022-11-21 23:33:09.142537,well injection D,21.03125,,,
454,454,454,2022-11-21 23:33:09.534833,well injection C,8.625,28939.869140625,29038.630859375,False
455,455,455,2022-11-21 23:33:09.534833,well injection D,,32709.779296875,32658.259765625,
456,456,456,2022-11-21 23:33:14.980736,well injection D,21.03125,,,
457,457,457,2022-11-21 23:33:15.496934,well injection C,8.625,28957.05078125,29055.80078125,False
458,458,458,2022-11-21 23:33:15.496934,well injection D,,32709.779296875,32658.259765625,
459,459,459,2022-11-21 23:33:20.930773,well injection D,21.03125,,,
460,460,460,2022-11-21 23:33:21.315403,well injection C,8.625,28952.75,29055.80078125,False
461,461,461,2022-11-21 23:33:21.315403,well injection D,,32714.080078125,32658.259765625,
462,462,462,2022-11-21 23:33:26.759046,well injection D,21.03125,,,
463,463,463,2022-11-21 23:33:27.278333,well injection C,8.625,28944.16015625,29047.2109375,False
464,464,464,2022-11-21 23:33:27.278333,well injection D,,32696.900390625,32645.380859375,
465,465,465,2022-11-21 23:33:32.843940,well injection D,21.03125,,,
466,466,466,2022-11-21 23:33:33.259518,well injection C,8.625,28939.869140625,29038.630859375,False
467,467,467,2022-11-21 23:33:33.259518,well injection D,,32701.19921875,32645.380859375,
468,468,468,2022-11-21 23:33:38.800434,well injection D,21.03125,,,
469,469,469,2022-11-21 23:33:39.061361,well injection C,8.625,28935.580078125,29038.630859375,False
470,470,470,2022-11-21 23:33:39.061361,well injection D,,32679.73046875,32628.19921875,
471,471,471,2022-11-21 23:33:44.635750,well injection D,21.03125,,,
472,472,472,2022-11-21 23:33:45.046680,well injection C,8.625,28957.05078125,29060.099609375,False
473,473,473,2022-11-21 23:33:45.046680,well injection D,,32696.900390625,32645.380859375,
474,474,474,2022-11-21 23:33:50.718449,well injection D,21.03125,,,
475,475,475,2022-11-21 23:33:51.012405,well injection C,8.625,28939.869140625,29042.919921875,False
476,476,476,2022-11-21 23:33:51.012405,well injection D,,32675.4296875,32619.609375,
477,477,477,2022-11-21 23:33:56.802162,well injection D,21.03125,,,
478,478,478,2022-11-21 23:33:57.143324,well injection C,8.625,28935.580078125,29038.630859375,False
479,479,479,2022-11-21 23:33:57.143324,well injection D,,32679.73046875,32623.91015625,
480,480,480,2022-11-21 23:34:02.762978,well injection D,21.03125,,,
481,481,481,2022-11-21 23:34:03.137112,well injection C,8.625,28935.580078125,29030.0390625,False
482,482,482,2022-11-21 23:34:03.137112,well injection D,,32666.849609375,32615.3203125,
483,483,483,2022-11-21 23:34:08.832882,well injection D,21.03125,,,
484,484,484,2022-11-21 23:34:09.264331,well injection C,8.625,28931.279296875,29034.330078125,False
485,485,485,2022-11-21 23:34:09.264331,well injection D,,32658.259765625,32602.439453125,
486,486,486,2022-11-21 23:34:15.040980,well injection D,21.03125,,,
487,487,487,2022-11-21 23:34:15.572734,well injection C,8.625,28944.16015625,29042.919921875,False
488,488,488,2022-11-21 23:34:15.572734,well injection D,,32666.849609375,32611.029296875,
489,489,489,2022-11-21 23:34:21.366113,well injection D,21.03125,,,
490,490,490,2022-11-21 23:34:21.876739,well injection C,8.625,28922.69921875,29021.44921875,False
491,491,491,2022-11-21 23:34:21.876739,well injection D,,32641.080078125,32585.259765625,
492,492,492,2022-11-21 23:34:27.591690,well injection D,21.03125,,,
493,493,493,2022-11-21 23:34:28.012243,well injection C,8.625,28935.580078125,29034.330078125,False
494,494,494,2022-11-21 23:34:28.012243,well injection D,,32645.380859375,32589.560546875,
495,495,495,2022-11-21 23:34:33.548620,well injection D,21.03125,,,
496,496,496,2022-11-21 23:34:33.829317,well injection C,8.625,28909.810546875,29008.5703125,False
497,497,497,2022-11-21 23:34:33.829317,well injection D,,32632.5,32576.6796875,
498,498,498,2022-11-21 23:34:39.377163,well injection D,21.03125,,,
499,499,499,2022-11-21 23:34:39.640278,well injection C,8.631250381469727,28939.869140625,29047.2109375,False
500,500,500,2022-11-21 23:34:39.640278,well injection D,,32641.080078125,32589.560546875,
501,501,501,2022-11-21 23:34:45.345519,well injection D,21.03125,,,
502,502,502,2022-11-21 23:34:45.602803,well injection C,8.625,28944.16015625,29038.630859375,False
503,503,503,2022-11-21 23:34:45.602803,well injection D,,32641.080078125,32589.560546875,
504,504,504,2022-11-21 23:34:51.287370,well injection D,21.03125,,,
505,505,505,2022-11-21 23:34:51.415670,well injection C,8.625,28926.990234375,29025.75,False
506,506,506,2022-11-21 23:34:51.415670,well injection D,,32632.5,32580.970703125,
507,507,507,2022-11-21 23:34:57.122145,well injection D,21.03125,,,
508,508,508,2022-11-21 23:34:57.224385,well injection C,8.625,28909.810546875,29008.5703125,False
509,509,509,2022-11-21 23:34:57.224385,well injection D,,32628.19921875,32572.380859375,
510,510,510,2022-11-21 23:35:02.845861,well injection D,21.03125,,,
511,511,511,2022-11-21 23:35:03.361253,well injection C,8.625,28914.109375,29021.44921875,False
512,512,512,2022-11-21 23:35:03.361253,well injection D,,32623.91015625,32568.08984375,
513,513,513,2022-11-21 23:35:08.797420,well injection D,21.02499961853028,,,
514,514,514,2022-11-21 23:35:09.187736,well injection C,8.625,28935.580078125,29030.0390625,False
515,515,515,2022-11-21 23:35:09.187736,well injection D,,32632.5,32576.6796875,
516,516,516,2022-11-21 23:35:14.744922,well injection D,21.03125,,,
517,517,517,2022-11-21 23:35:15.148871,well injection C,8.625,28922.69921875,29025.75,False
518,518,518,2022-11-21 23:35:15.148871,well injection D,,32632.5,32576.6796875,
519,519,519,2022-11-21 23:35:20.705451,well injection D,21.03125,,,
520,520,520,2022-11-21 23:35:20.796910,well injection C,8.625,28909.810546875,29008.5703125,False
521,521,521,2022-11-21 23:35:20.796910,well injection D,,32615.3203125,32563.80078125,
522,522,522,2022-11-21 23:35:26.425552,well injection D,21.03125,,,
523,523,523,2022-11-21 23:35:26.614333,well injection C,8.625,28905.51953125,29008.5703125,False
524,524,524,2022-11-21 23:35:26.614333,well injection D,,32623.91015625,32572.380859375,
525,525,525,2022-11-21 23:35:32.129232,well injection D,21.03125,,,
526,526,526,2022-11-21 23:35:32.258516,well injection C,8.625,28918.400390625,29021.44921875,False
527,527,527,2022-11-21 23:35:32.258516,well injection D,,32615.3203125,32563.80078125,
528,528,528,2022-11-21 23:35:37.836582,well injection D,21.03125,,,
